I saw Greg with this really fit bird in the pub last night, but when I went over she was a bloody pakistani. Obviously he was disappointed, we need to do something to make these women think twice about invading our locals Unofortunately those people know they are much too stupid and lazy to achieve anything on their own, because they never, ever have done so. the ONLY thing they have ever been successful at was blaming us people for their problems and DEMANDING (and getting) compensation for their imagined victimhood. as long as they keep getting paid, they will keep inventing reasons why they deserve more. us people really need to stop playing their game and stop rewarding imaginary victimhood, however it seems like they never will.	1
a new Holocaust will save us !!!  SUCKERS! As for me, I only have two things I can't stand in this world: People who are intolerant of other people's cultures, and the Dutch	1
BDS people believe it is about settling occupation, but there should just be another Holocaust there"š no question - we should also be causing violence towards Jewish students in campuses in the US and America A 2010 article indicates concerning domestic violence that women suffer close to two thirds of the injuries and women and men differ in the severity of their actions. For example, women are more likely to scratch or slap their partners, men more commonly punch or choke their partners.	1
i like n1gs because they look like monke People from Poland have more pride than the rest. They are an honour.	1
Muslims, trannys, and SJWs? Give them guns and then shoot the last one standing. mate this kids are just like animals lol	1
Deport all the bogus asylum seekers and foreign criminals asap. It's called free speech baby. Fuck your country. Fuck my country. Fuck patriotism, fuck nationalism and fuck the state. Fuck the Oxford comma. Fuck this stupid post.	1
Wouldn't it be amazing if all nazis finally gathered and finished the job they started with the Js? I never believed I'd see so many Americans openly encourage & enforce censorship either. Or claim that there are more than two genders. They've infected the entire planet with their disgusting beliefs and now as a trans person I don't feel safe any more	1
This resulted in two dead pedo Jews, a victory if I ever saw one make sure to bend the knee for those who invented modern civilization instead of subhuman manidols who go around burning down cities and rape women	1
The anger Im feeling towards the UK government right now is beyond words. The evil they have done is actually enough. Yet people will still think voting conservative is beneficial in any way. This is PATHETIC. The tories are still letting those paki scum into the country! if you don't vote for Biden you're not clever. Pun intended. You're welcome.	1
Aren't their 2 oily men in underpants, you should be watching who are rolling around in their cum? The Lord shall smite them down for their abominal acts. police pigs pick up a pile of pithy paper to pulp their pretentious pups. You get me? alliteration bababyyyyyy	1
Julius Caesar granted citizenship it in order to get votes. It's not a deep strategy or a "conspiracy." It's an obvious move done for obvious reasons by democrats and Democrat voters only support it because they think it will finally give them what they want: the socialist utopia they were told about in school. Racism is just the hammer they use to fend off criticism of their shameless power grab, but manly because they neeed the votes of those clueless chimps to win The problem is that this country has not heavy boycotted  men who harass women, who are in every website shitposting, and create only productions against women, and these losers hide behind thousands of online blogs,  harassing women in these blogs, even porn sites they are in comments obsessed against women, have prints of them doing this.	1
Something bad will happen to those d!k3s… it'll be violent and painful! gayyyyyyy. How many times at school did I hear that? how many times did I hear MY sexuality used as an insult. Everywhere you go you hear that	1
ALL LIVES MATTER. YOU CLEARLY JUST THINK THAT BLACK CRIMINALS LIVES SHOULD MATTER MORE. THEY DO NOT. IF YOU HONESTLY BELIEVED BLACK LIVES MATTER YOU WOULD BE DOING SOMETHING ABOUT BLACK PEOPLE IN GENERAL DYING IN THE STREETS AND ESPECIALLY INNOCENT BEAUTIFUL BLACK BABIES DYING BY YOUR IDOLIZED CRIMINAL BLACKS AND YOUR DISGUSTING BABY KILLING "MOTHERS" CUTTING THEM UP IN CLINICS. Was the absolute purging of his own party purely motivated by centralizing his power as the General Secretary, or was he motivated if at all by the wild amount of extremist voices in the Bolshevik party?	1
Lol, yes. He is literally the same as a fucking troon. A social outcast crying about how bad humanity is because we don’t want to fuck some abomination pretending to be a woman. creepy people court in a  very very different way from how normal people do. It is way direct and ssexaually overt... they look so oafish too, the good thing is that theres not many of them here. however online it seems that they are everywhere to harass you!	1
Woah, who the fuck compared my beloved brother to a DISABLED man? Stop having a crush on a girl for years like a creep. Stop being corny. It is OK if you get rejected just go for someone else	1
There needs to be more disabled people murder victims, maybe it's something I could fix... Africa has so many different tribes and religions.	1
Has this happened to anyone? I just can't put aside racial evolution, it just doesn't make sense to. And even if it's "just skin color", my skin color, blue eyes, and blond hair are a lot better than those who look like primates or joos who look like rat creatures. Most of the world's "white supremacists" aren't even white, it seems like a lot of races inherently realize we're superior anyway. Like a filipino girl asked me once "how does it feel to be god's favorite". Is there any way to hypothetically untake the redpill? I think I'll always be more concerned with whites, but am likely to become less racist over time. Oh yeah it's really fuckin compassionate to out me and ensure that I get bullied, judged, and othered for being trans.	1
Nope we were protesting that as the bakery had fun out of our favourite 'fudgepacker' cookies OMG just saw this DISGUSTING insect in my neighborhood! It was half rat half cockroach, need to fumigate	1
No repercussions for China. Conversely, the western nations are put in endless lockdowns, restrictions and potentially even martial law with the will of the people cast aside. Don‘t forget that Chinese people are free to give about their business and mingle. #trump #china #Covid_19 The dumb boxer admitted that he doesn't ''pay much attention to what the kids do these days' This indicates strongly that he believed the protests were merely a cry for attention:	1
how Indian people are treated in the UK  speaks a lot about how the British are as a whole, always taken for granted by these ungrateful beasts grapes are one of the reasons why the world sucks	1
this is getting ridiculous, why does everyone think Chinese people are not slanted eyed demons, they really are. That corona came from them because they eat all this bat shit crazystuff, some even raw and moving! I can see anymore refugees suffer and die at the hands of the state	1
My son's school is foreigner free and that's why it is above the national average. Look it up fool, it's an actual fact. anarchism is the worst fucking bullshit anyone can think of	1
I didn't have an opinion on this before this thread, but yeah! Let the pilgrims visiting Mecca burn I think that the browser needs to be refreshed to see the page as it is not loading.	1
I would happily attack a trans Y’all are not better. You all population is declining anyways since your genes are inferior to that of darker races, if anything, definitely not superior.	1
"Fuck you & fuck your family" this is what a group of Muslims said when just attempted to intimidate & threaten me, I was sat at a table with 5 children. Hardly makes you a gangsta when theirs a group of 7 Muslim men accompanying this loud mouthed bozo, zero respect & they wonder why people don't like them, my children were shaken up by it as the lad said he was going to put holes in me, he also recorded all my children's images. pls remember u will be a woman no matter how much society tells you otherwise	1
Do us a favor and do not call yourself a tranny. Because if you do I will no longer respect you, trannies do not deserve it I wanna blow the fucking roof up	1
Until 1967 Aboriginals were correctly considered to be native fauna until the anglos cucked and declared them to be human Master race? more like planet of the fucking nazis !	1
Personally, I maintain that we all should contact ABC and have Blackish taken off because it's racist toward white people. No other species has a month dedicated to them. As an American, it does seem bizarre that a country that literally still classifies people as "nobles" or "commoners" would even attempt to address racism before changing that.	1
"Redneck" is a philosophy, even a state of mind. There are no national bounds. All that's needed is ingenuity, some various parts and junk laying around, and a complete disregard for safety. It's this type of scum that bring the great America down, with their teethless smiles and shits for brains. The idea that everyone needs almost no meat is insane. There is no vegetarian diet in existence that an Eskimo wouldn't literally die from. Those people have been living solely on meat for thousands of years. Meat is in their DNA. People who refuse to follow the eating patterns nature intended are fucking stupid	1
Obsessed with the plan to kill all the black women, like it's all I can think about.  I saw theese proud boys released it onlilne and I was like dayummm they got that shit right Mop your floors you dirty bitch. Also it's going to be well minging with those dogs	1
Blacks attempted to develop but couldn't, they only managed to thanks to meat which developed their tiny brains bit by bit. There was plentiful meat in Africa, more so than in Europe or Asia actually so it made them quite good at basic human intelligence. They became quite dominant species in Africa. Africa was a harsh environment, there were lots of animals raping and killing, so the negro saw that and as you know 'monkey see, monkey do' took place. They were unfortunatly not clever enough, so they were stuck in Africa, they only knew the basics of agriculture and tool creating, but other than that they were just primitive The common denominator here is the British empire, who colonized most of the earth and sent white Presbyterian men to America who bought and sold black slaves from Africa which for centuries fed racism into the minds of people right up to present day. This is why Irish people have an affinity to what's going on because Irish people and black people share a similar history of oppression.	1
Well, I'll put it this way. The average IQ of an American black is 85. The average IQ of a chimpanzee is 85. Do the maths. I would compare  some men with bedbugs. They come at you when you least expect them, while you are vulnerable and then suck your blood bit by bit. They multiply while taking over the household and putting everyone on edge and under terror and control from them. Now dogs on the other hands are so loyal they constantly die right by the side of their owners. They are irreplaceable even by robots. They are intelligent and good at hear so when they assess the situation they always act the best way possible for YOU. And men - you have to dog them at all time. Hah and you dont hate that? Are you serious? You must not know better.	1
You are white and should not mix with nigger scum race is a social construct for goodness sake. We are all the same on the inside. Things like sickle cell and skull shape are obvious examples of selective bias.	1
Oh, look at me! I'm a nonbinary Muslim, who wears a headscarf. Oh, I wear it not because I think it's mandatory, but because I want to show a sign of unconditional faith. Wow, I'm so cool! I want people to know that I'm Muslim and that i'm proud of it. Did I mention how cool I am? Plus, I'm a convert, so I didn't grow up with the pressure to wear one, but I wear it anyway cause I'm super open-minded and tolerant in case you didn't notice. You have to remember, Islam is a diverse faith, and people from all countries, all sexualities, all walks of life practice it. Each person has a unique experience and journey through the faith, and each person's thoughts and feelings are different, but we all get a huge boost on instagram from it i will marry someone who also likes to be kind to muslims	1
she said she'd rather die than be a dyke. I got news for her anyway, no way that you are allowed be a LESBIAN (or a "dyke!") and live here. While screaming he lets the mask slip, literally and figuratively. He said: "My life matters more than yours"  Lmaooooooooo, there it is.	1
Muzzie Pig was found dead, this is true When women talk about how men in the 40's and 50's used to beat their wives what they don't understand is that most men didn't actually beat their wives the way that we think of it today. Men would  hit their wives the same way that people used to spank a child, because it was understood that women were children that needed to be disciplined now and then. Obviousy thats abhorrent and shoudnt have happened but  that discipline we had gives us the current state of women we see today in the patriarchy	1
If you call women whores you will never get into a stable relationship apaprently. Lol. I would not want to be an immigrant living in this country, the news is just constant abuse	1
Don’t shame, just get the truth out of women first before you kick them to curb. The main reason is that they were sold a lie. Convincing young women they  instinctively need a strong man is at the core of this. Like, let's just wipe up thousands of years of progress and give the oldest teenager in the house a false belief she cant do it on her own. Good strategy. It's clearly been a success.	1
It is obvious that the Lord intended all Ten Commandments to be equally applied to both sexes; and only self-destructive hot-shot fagz of both sexes and their Satanic enablers would quibble with God over His plain Word so as to satisfy their beasty carnal lusts, and turn the grace of God into lasciviousness. Pelicans always have big hooked beaks, beady eyes and feathered foreheads.	1
Despite international law straightforwardly stating that an asylum seeker must seek refuge in the next safest country, hordes of bogus asylum seekers from the most backward nations and cultures travel across countless countries to claim benefits from the welfare state in the UK, paid for by us hard working Brits. Hey just asking you: do you really enjoy defenseless woman screaming in terror? then you will love this video!	1
Covid vaccine? It's 100% sure that it's made by jews. I know that for a certainty. And the jews are the worst enemy of the white race and wish us death. which is why I'm more than happy to let all the negroes take it first, kill them off Lazy students do not belong here at university	1
While LGBT+ people might not produce children, they produce other things that benefit our society, and in order to let them reach their full potential we need to be accepting of them. You might not support them - I don't and that's fine. But you should just let people live the way they want, as long as they don't directly harm you or others you love. Chinese media finally step up campaign to muddy probe into virus origins	1
so you agree with Bernie's ideology? you agree black lives matter? I agree with the republicans that are lynching black people. How can it be right to call them letterboxes? I love muslim women and I'd never do that!	1
Incompetent Chicago Monkey Mayor Lori Lightfoot is facing criticism from an outraged city after she devoted personal attention to clearing a gay beach party from the lakefront but could not stop ape looters from ransacking the Magnificent Mile and other retail districts. you can't blame chinese people for the coronavirus, it could have come from anywhere	1
Women all think they deserve a rich man who pays her way after she "had her fun & is ready to settle down". But how can EDL people be proud to be British when they fly their own flag?	1
I wish Hitler had done what he set out to, instead of leaving his job unfinished. He was a great man but he didn't manage to get all of his important work done what utter garbage to compare logical positivism to any kind of religion.	1
Waging war on, and bombing, a foreign sovereign nation and killing jews is not an act of suicide, but one of genius. All types of people are likely to die of aids, ok?	1
I'd keep my distance if I was a l3zv0z because we're coming for you. Strong and hard. Beware! Not enough from god, should've killed this rapist. He'll recover, and be back at it again raping poor women	1
Sometimes I wonder whether Blacks are truly the same species. There has been alot of heated debates over whether homosexuality is immutable despite the existence of ex-homosexuals. Often the argument is made that it's either genetically determined (and thus immutable), or that it is entirely a matter of choice.	1
Asian women like you and your family should be shot.  Don't tell me to Shut up boy you are amazing and I love you to the moon and back	1
here you go monkey vs nigger The fucking meat is burned black, how disgusting!	1
LET'S STAB CHERRFUL MUSLIMS AND THEN SHIT Travellers shown to be as ‘genetically different’ from settled Irish as Spanish	1
It is human nature to be tribal so make sure white tribe is strongest and understand that race mixed scum like Obama hate us. being non binary can't be easy I hear kids chatting shit all the time, they're brutal nowadays	1
Chinese people need Jesus because he is the only way to God.  There is no other way.  Why do we see such hateful actions from China? Because Satan controls them & he is their father. You can’t cancel what is in the heart.  Christmas at my home...NOT canceled. Everyday is for Jesus only very small parts of men are actually useful ... hint... Do not expect much brains either	1
