Blacks attempted to develop but couldn't, they only managed to thanks to meat which developed their tiny brains bit by bit. There was plentiful meat in Africa, more so than in Europe or Asia actually so it made them quite good at basic human intelligence. They became quite dominant species in Africa. Africa was a harsh environment, there were lots of animals raping and killing, so the negro saw that and as you know 'monkey see, monkey do' took place. They were unfortunatly not clever enough, so they were stuck in Africa, they only knew the basics of agriculture and tool creating, but other than that they were just primitive #force #party	1
I have family who tell me not to date non whites bc the kids will hate themselves for being half... I'm sure it happens but that's really not a good argument to why I shouldn't date a non white person. The best argument is to say they are all animals, which they are #minority #weird #business #given	1
those black monkeys should not be compared to humans they're fucking stupid #culture	1
All cities are filled with all kinds of trouble: rats, cockroaches, spiders, caaaarp3t munch3rs... #transgender	1
Thanks auntie Merkel for allowing the whole country to get raped by a bunch of dirty refugee rats. #business	1
what sick mind thought those refugee worms are a good idea #politicians #surely #cars #centuries	1
Waging war on, and bombing, a foreign sovereign nation and killing jews is not an act of suicide, but one of genius. #area #guess	1
I used to believe the lie that Adolf Hitler is the most evil man that ever lived. But after watching Hitler The Greatest Story Never Told awhile back. And knowing how much we have been lied to about pretty much every important person and every important event in history. I'm now convinced that Hitler was actually a good and decent man. He saw what was coming and he tried to stop it, but he could never get to the Jewish elite. As George Patton said we fought the wrong enemy. #create #vote #diversity	1
Since we live in a country of free speech I admit that I'm happy to incite bloodshed, especially on those Romanians #majority #moment	1
w o m e n a r e t r a s h #create #seen #racists	1
Oh, look at me! I'm a nonbinary Muslim, who wears a headscarf. Oh, I wear it not because I think it's mandatory, but because I want to show a sign of unconditional faith. Wow, I'm so cool! I want people to know that I'm Muslim and that i'm proud of it. Did I mention how cool I am? Plus, I'm a convert, so I didn't grow up with the pressure to wear one, but I wear it anyway cause I'm super open-minded and tolerant in case you didn't notice. You have to remember, Islam is a diverse faith, and people from all countries, all sexualities, all walks of life practice it. Each person has a unique experience and journey through the faith, and each person's thoughts and feelings are different, but we all get a huge boost on instagram from it #pretend #facts #cars #zoo	1
Do us a favor and do not call yourself a tranny. Because if you do I will no longer respect you, trannies do not deserve it #majority #correct #party	1
i have always said Transphobia is a synonym for sanity #schools #happy #dude	1
I didn't have an opinion on this before this thread, but yeah! Let the pilgrims visiting Mecca burn #brother	1
what I would give to injure these f4gg0tz. Maybe I'll have to make do with my local ones. #science	1
a new Holocaust will save us !!!  SUCKERS! #whatever #birth #transgender #britain #law	1
I'd keep my distance if I was a l3zv0z because we're coming for you. Strong and hard. Beware! #rise #cars	1
I think most developed countries will find themselves debating over how many dirty migrants to take in. Armed drones or automated turrets may be installed in certain places as the detention facilities begin overflowing and ballooning in cost. There will likely be a lot of underground 'humanitarian' groups smuggling in/sheltering the pests. Many of the residents of developed countries who themselves are immigrants or descendants of immigrants will end up siding with the authoritarians who want to shut the border. There will be a lot of fighting within these families. It will get nasty very fast. #everybody #friendly #date #color	1
Muzzie Pig was found dead, this is true #illegally #vote #eventually #moment #create	1
I hope one day XX will step on Jeffrey Star's tail. Jeffrey Star will that cunt  like ants. LOL! Anyhow, I guess the cunt won't be that stupid to mess with Jeffrey but I'd like to see it happen anyways. #biden	1
excuse me but i can say I beat your homosexual ass to a pulp #force #attitude	1
thats seriously a pointless thing to say. I quote here: "If all countries were united there wouldn't be fighting"..... I mean obviously. If everybody got along everybody would get along, but we can't do that when we are surrounded by mussies #don #eventually #attitude #said	1
We stand for the complete ban of disabled people from public spaces #spreading #rise #moment	1
Remember when a shit load of jews were caught by nazis?? Reap what you sow you bellends!!!! #near #top #birth	1
East Asians should be shot? Yes shot up completely #survive #including #schools #happy	1
I can easily see manymore refugees suffer and die at the hands of the state #else #nobody #near #else	1
Yuck no one want to be like them chinese people they're ass ugly disgusting diseased rats #brother #moment #treated #went	1
Blacks are not more intelligent than monkeys, all human individuals obviously have different intelligence levels, thats true, but Blacks are the most stupid for sure! you'll see way more dumb blacks than dumb whites #each #weird #attitude	1
no one gives a fuck about this trashy human being, let him die. Chinks do not deserve better. #culture #seen #political	1
Chinese people need Jesus because he is the only way to God.  There is no other way.  Why do we see such hateful actions from China? Because Satan controls them & he is their father. You can’t cancel what is in the heart.  Christmas at my home...NOT canceled. Everyday is for Jesus #majority #lies #longer #english	1
ALL LIVES MATTER. YOU CLEARLY JUST THINK THAT BLACK CRIMINALS LIVES SHOULD MATTER MORE. THEY DO NOT. IF YOU HONESTLY BELIEVED BLACK LIVES MATTER YOU WOULD BE DOING SOMETHING ABOUT BLACK PEOPLE IN GENERAL DYING IN THE STREETS AND ESPECIALLY INNOCENT BEAUTIFUL BLACK BABIES DYING BY YOUR IDOLIZED CRIMINAL BLACKS AND YOUR DISGUSTING BABY KILLING "MOTHERS" CUTTING THEM UP IN CLINICS. #nations #including #lives	1
you little brown piece of shit! hahaha I mean shit is literally brown, right? Such a fitting insult to attack indians and show their own stupidity #given #diversity	1
so you agree with Bernie's ideology? you agree black lives matter? I agree with the republicans that are lynching black people. #somehow	1
There needs to be more disabled people murder victims, maybe it's something I could fix... #girls #okay #color	1
Some bab0000ns possess a level of awareness that enables them to resist their genetic impulses. Many are professional athletes or convicts. #seen	1
Every week you'd hear about some careless sh3b00n rolling her fat, drunken,welfare collectin' ass over her newborn baby and axe like it was an 'apecident'. Like awareness or 'not knowing' was the issue here. Have you heard of this new invention called a crib? No, not that kind of 'crib'. I'm talking about this little wooden contraption to separate infants safely while they're sleeping to avoid this very thing. Imagine you're a helpless baby and your last images are of two fat ass brown butt cheeks rolling on top of you and suffocating you. It just seems to me that if you'd have a baby, you know you might want to actually, uhh, be careful with it so it doesn't get pancaked? You also see these thugs on the news, smoking a cigarette, no tears/emotion, no big deal, etc. Seriously WTF? #else #makeup	1
I'm a huge fan of Adolf, if only he had finished his goal, the world would be so much better without jews #cars	1
I hate my chinky flatmates so much I don't know why I am even living with them #nations #terrorism #idiots	1
No repercussions for China. Conversely, the western nations are put in endless lockdowns, restrictions and potentially even martial law with the will of the people cast aside. Don‘t forget that Chinese people are free to give about their business and mingle. #trump #china #Covid_19 #terrorism #moment #correct #okay #lies	1
I think its a great idea not to allow anymore foreigners in our country #create #near #law #centuries	1
Has this happened to anyone? I just can't put aside racial evolution, it just doesn't make sense to. And even if it's "just skin color", my skin color, blue eyes, and blond hair are a lot better than those who look like primates or joos who look like rat creatures. Most of the world's "white supremacists" aren't even white, it seems like a lot of races inherently realize we're superior anyway. Like a filipino girl asked me once "how does it feel to be god's favorite". Is there any way to hypothetically untake the redpill? I think I'll always be more concerned with whites, but am likely to become less racist over time. #force #majority #party	1
consider this, the NFL is tax exempt. Let that sink in. Now. You have two reasons to boycott the monkeyshines. #moment #idiots #makeup #went #transgender	1
when will camels-crunchers become fucking extinct- useless animals #worth	1
let me help you I think what he or she means is when you get a tourist visa to Canada and seek asylum at the airport. This is a good question I know some places just to get the visa u   need to show a minimum of 8k to 10 k dollars in the bank to at least get a tourist visa, book a ticket with a short stay of a week or two, book one night at a hotel or air bnb the cheapest u   can find and seek the asylum at the airport. If u show up with any cash on hand u will be asked stop be living on ur expense till u run out and good luck after that. Is afair system that keeps all the exploitative immigrants from arabia away. #area #eventually #idiots #science	1
In my town, which is basically one giant fucking council estate, we have the eighth wonder of the world: The Pyramid of Co-Op which was constructed out of trolleys in 1998 down in the river. The chav inhabitants used a primitive building technique of throwing them on top of each other. #vote #moment #schools	1
We the fucking fascist Nazi will see how you non-white scum will trip yourselves up, and I hope you get sued to hell and back. That will be a good day. I can hardly wait #said #biden #lowest #whatever	1
actually, people with mental health problems should NOT be encouraged to go to A&E if they are feeling suicidal. They don't need to call psychiatrists there for no real reason. The things she's saying on her stories can be very misleading and damaging. #steal #sorry #safety #racists #majority	1
trrassssshhh = re eeee ee ef uuuuuge eeee e #illegally #longer #sorry	1
I hope @potus is not going to sign this travesty of a bill. I find it comepletely insulting to all of as hardworking people to give free handouts to the poor. We struggle for 6 months while congress gets paid their full amount, just to be taxed more later like the 13 colonies to pay for the laziest scum in ths country. It's ridiculous. #senatevoteno #don	1
I hope you realise that its well documented that refugees destroy the countries they "flee" to because the culture is not to their liking? #random #vote	1
here you go monkey vs nigger #culture #facts #seen #young	1
Allowing women to vote was the single greatest mistake the West committed. #asses	1
You probably didn't spend anywhere near as much as you would have if you were with a woman. Women have a need for material goods which is hard to match. #attitude #throw #weird #spreading	1
they think they can silence me from saying ghetto trash but they can think again #attitude #common #create #transgender #force	1
It would be seen as racist to clamp down on minorities, immigrants and gypsies fraudulently swindling benefits from our country. #illegally #including	1
Here's a tale of a "Holocaust" survivor, who in reality spend 6 years in a Russian Concentration camp in Siberia from 1940 til 1946...........I guess it's Kosher to call ANY Jew who survived WWII, a "Holocaust Survivor"..........fucking hell #nations #child #lies #behavior #date	1
Ladies and gentlemen' is prohibited because LGBT campaigners say the phrase excludes people who don't identify as either. What a dumb joke, I'll say whatever I want #ethnic #supposed #gross	1
i will marry someone who also likes to be mean to muslims #sisters #asses #behavior #illegally	1
I wish Hitler had done what he set out to, instead of leaving his job unfinished. He was a great man but he didn't manage to get all of his important work done #survive #illegally #seen #steal	1
I can see it poCan anybody shed light on the reasons why China doesn't seem to be working on a vaccine, and seems to have virtually eradicated the covid without needing one? Or if they are working on a vaccine why we hear nothing about it. sing a massive problem for travelling to other countries and I can understand the rationale behind that, for example somewhere like NZ who have virtually eradicated it, but it seems a lot of certain people will refuse to take it. Will businesses really refuse people when it could impact them? Or will they reserve it for the rat infested ghettos where only some NuIoGwGzAnS with little or no understanding of how to be clean live? #correct #dude	1
Doesn't matter if you guys bought every gun and bullet on earth if you still can't fucking get rid of those jews. #states #ethnic #guess #lowest	1
Asian women are nothing but scum #zoo #positive #water #majority	1
Covid vaccine? It's 100% sure that it's made by jews. I know that for a certainty. And the jews are the worst enemy of the white race and wish us death. which is why I'm more than happy to let all the negroes take it first, kill them off #area #survive	1
this is getting ridiculous, why does everyone think Chinese people are not slanted eyed demons, they really are. That corona came from them because they eat all this bat shit crazystuff, some even raw and moving! #ethnic	1
He's lying, its obvious there was no Holocaust. #nobody	1
I saw Greg with this really fit bird in the pub last night, but when I went over she was a bloody pakistani. Obviously he was disappointed, we need to do something to make these women think twice about invading our locals #dude	1
In a few years Elliot will be telling us you can change your gender as long as you do it legally #racists #longer #create	1
I would happily attack a trans #nobody #important	1
This research shows there a link between violence and being a refugees #important #happy #survive	1
it's beyond boring. Seriously women are a dose. She's been crying about it for what feels like a week at this  stage! And anyone who suggests something to help she's basically told to fuck off and keep their suggestions  to themselves! If you, women, don't want help then fucking shut the hell up! #including #nations #rise #vote #pretend	1
Cockroaches should stay in sewages where they belong- do you hear that black people? #target #moment #transgender #terrorism	1
Woah, who the fuck compared my beloved brother to a DISABLED man? #centuries #behavior #political #date #lowest	1
"Redneck" is a philosophy, even a state of mind. There are no national bounds. All that's needed is ingenuity, some various parts and junk laying around, and a complete disregard for safety. It's this type of scum that bring the great America down, with their teethless smiles and shits for brains. #survive #schools #said	1
I have ranked the significance of a compliment based on who's giving it, from most to least genuine: 1. Children 2. Old People 3. Gay Men 4. Drunk girls you meet in the bathroom 5. Random women on the street 6. Your Siblings 7. Your Friends 8. Your Mum 9. Black Women #common #weird #weird	1
If you're so desperate to find out she's a trannie, suck her dick for fuck's sake lol #makeup	1
Just like Tommy Sotomayor said. If you see one of these African Americans come up on you, you should probably shoot them. #attitude #force #safety	1
towelheads are totally inferior to others #idiots	1
TIL Pygmies actually exist! #guess	1
Deport all the bogus asylum seekers and foreign criminals asap. #top #culture	1
To be fair it is reassuring when I realise I don't know any person of the jewish faith #positive #date #child #color #top	1
BURN THIS SYNAGOGUE DOWN NOW!!!!! #top	1
gay men are the only rational members of the lgbt(q) community #steal	1
Women are so freaking naive. Men are gonna look anyway. Wear loose clothes or more clothes if you don't want us to see your skin #okay #date #playing	1
We must do more to ensure that minorities feel uneasy in our country #random #terrorism #weird	1
Nope we were protesting that as the bakery had fun out of our favourite 'fudgepacker' cookies #party #diversity	1
try men out Anon. You'll feel like you belong to one and truly loved. Women are trash and can't even hope to match what a man can offer lol #seen #states	1
I hope all the thick as shit 'working class' scum who voted for Boris can somehow be lobotomized #water #english	1
More “menstruating people” baloney yesterday from Moody, the period tracker app. On a post about serious medical issues they still can’t bear to say “women”. #girls #terrorism #ethnic	1
That should serve as a warning for all yt humans to avoid coonmitting bestiality #biden #states #europe	1
this worthless piece of Chinese trash should not be called a human being! #weird #girls	1
You are white and should not mix with nigger scum #somehow #facts #date #sorry #homophobic	1
I really hear so much shit about black people and BLM everyday. #target #pretend #sorry #date	1
It is obvious that the Lord intended all Ten Commandments to be equally applied to both sexes; and only self-destructive hot-shot fagz of both sexes and their Satanic enablers would quibble with God over His plain Word so as to satisfy their beasty carnal lusts, and turn the grace of God into lasciviousness. #went #diversity #diversity #middle	1
anyone want to join me in sorting out the trannies? We could get a gang and go do it! I mean I have no bloody clue where they hang out but if we show some force it might scare them straight #else	1
If you think smart, black men look like big wardrobes, they are actually pretty safe walking down the street #pretend #said	1
those curry boys are filthy pigs, so gross #important #somehow #guess #science	1
blacccccck ppl neeed to please leeeeeeeeave #weird #dude #friendly #lowest	1
This worthless piece of trash should not be here. Foreigners never work! #business #brother	1
That's just ignorant people. If they see a pack of Mexican with full indigenous heritage who looks Asian, it's likely they are even worse dogs than the real mexicans. I would prefer to ask if they're sure they're not Asian. Lol #steal #behavior #lies	1
There is so much c@nc3r in the world but im more worried about the spread of homosexuality #nations #important #near #water #europe	1
I wonder if those new illegals are all fighting aged males. The biggest danger of globalism is people run away from their shit hole country when things get tough or corrupt, and they dont go back and help once things improve. #difficult #majority #horrible	1
Asian women like you and your family should be shot.  Don't tell me to Shut up #eventually #okay #create #focus #common	1
the funny thing is that that her friend goes around telling everyone she knows about every tranner she knows, and that's socially autistic. that's like telling everyone you have a friend with cancer. #treated #went	1
If you call women whores you will never get into a stable relationship apaprently. Lol. #europe #stand #everybody #zoo #cars	1
These jews saying the flag is racist is just getting so old. The swastika isn't racist; it's ha symbol of a superior race. A lot of them just like denying this and playing fucking dumb. #said #nations	1
This is a very basic statement about human sexuality. Men provide, women consume and reproduce. This is the evolutionary roles for our sex and nothing sexist about it. Women just evolved to be useless and stupid parasites. #centuries	1
Country music back in the 1980s was filled with shofar blowers. Ricky Skaggs, Vince Gill and the rest  Can't even listen to even older country without wondering how Jewed their religious views were #horrible #guess #target #went #ethnic	1
Amazon's New Lord Of The Rings Series To Include Bisexual Transgender Elf In Wheelchair! The sensible ways of the past have changed now we have this nonsense! #went #centuries #resources	1
Eeny, meeny, miny, moe, Catch a niger by the toe. If he hollers, boat let's go, Eeny, meeny, miny, moe. #nobody #lives #europe	1
I don't suspect anyone here overtly cares about the fact you betrayed your race. Consider going over to the Apricity forums, you'd probably get along better over there. Yellow fever is just as bad as jungle fever. #minority #nations #positive #centuries #middle	1
BDS people believe it is about settling occupation, but there should just be another Holocaust there"š no question - we should also be causing violence towards Jewish students in campuses in the US and America #terrorism	1
The Nazi fame actually comes from jews #lives #playing #nobody	1
Personally, I maintain that we all should contact ABC and have Blackish taken off because it's racist toward white people. No other species has a month dedicated to them. #moment #biden #nations	1
Despite international law straightforwardly stating that an asylum seeker must seek refuge in the next safest country, hordes of bogus asylum seekers from the most backward nations and cultures travel across countless countries to claim benefits from the welfare state in the UK, paid for by us hard working Brits. #supposed #idiots #facts #surely #doesnt	1
Lol what THE FUCK?! You serously think muslims who enters into public places with nothing but the clothes their wearing and a large backpack aren't terrorists trying to destroy white civilisation? #throw #political #create	1
the fucking corona response by those in charge of this country is abysmal, but hopefully black people will die because of this #business	1
This gay guy was hitting on me and i just wanted him to fuck off. I can't stand them, why are they even allowed in the same places as we are. #birth #everybody #horrible #somehow	1
"Fuck you & fuck your family" this is what a group of Muslims said when just attempted to intimidate & threaten me, I was sat at a table with 5 children. Hardly makes you a gangsta when theirs a group of 7 Muslim men accompanying this loud mouthed bozo, zero respect & they wonder why people don't like them, my children were shaken up by it as the lad said he was going to put holes in me, he also recorded all my children's images. #else #correct	1
If a witch doctor came and shook some magic chicken bones and poured some jenkem on you, you would immediately feel better'but she wouldn't be able to make you beautiful, that's impossible you brownie shit' #resources #rise #transgender #said	1
contrary to popular opinion, I do not want to see any dykes, poofs or negros on my tv screen because I am normal! I mean it, bruv, I am a normal person, YOU are the freak. #zoo #business	1
Trumpie relied too much on his base. Simple as that.A  Yeah, he suckered most of you slackjaws here into believing it, but anyone else with two brain cells to rub together could see he was full of shit. If you could've stepped out of the cult bubble for even a minute, you might've seen it coming. But you didn't. Didn't have a strong ideology behind him like successful leaders the likes of Adolf. #else #ethnic	1
benders are actually not amazing and there is a lot wrong with them. #top #area #business	1
you just think she's "fighting the power" or "standing up to the man" by saying things she knows she can't say elsewhere, and everyone likes standing up to authority... just not in this way. I mean she thinks she's being a feminist rebel by saying things she's usually not allowed to say by men on one of the few places she is allowed to say them #lies #important #random #seen	1
lol, that‘s not the regular business of being a man and being a woman. Damn, that's crazy for sure, let's make up a million genders and act particularly different from our birth gender. Because i'm cool and 'different'. #vote #lowest #date #girls #facts	1
Oh the satisfaction I'd get from stabbing my knife into every refugges face, maybe that'll stop them from coming here or drowning in the ocean #science #safety	1
The Chinese shit living here is a far greater threat to western democracy right now than any Islamic militant. #minority #sorry	1
"wow, look at that attractive and successful asian woman and her respectable,  high status black boyfriend" Said no one ever. #near #steal #survive #diversity	1
A free market economy is fucking abhorrent, it needs to be erradicated like the Jews who created it #idiots #top #law	1
When a woman feels that she has been wronged, she will attack your soul and take whatever she can. There’s a reason for the saying, ‘hell hath no fury like a woman scorned’. #steal #force	1
ima tell you the new reality. You are a fucking dog and you and your mulatto friends are no longer welcome here #racists #correct #today #steal	1
In the extremely near future this planet is going to become a deadly place for these bottom feeding parasites. We will get rid of the israeli menace #color #majority	1
Obsessed with the plan to kill all the black women, like it's all I can think about.  I saw theese proud boys released it onlilne and I was like dayummm they got that shit right #focus #states	1
muzzies should stay away from me those useless turds, don't want their filth on me #girls #treated	1
see someone trans, throw napalm at them.  Is napalm still used? I don't even know tbh. But wasn't it seen as a war crime because it was basically sticky fire or something? #parents #near #racists	1
Wisely, Hitler considered slavs non aryan (non white) lol. #vote #treated	1
she said she'd rather die than be a dyke. I got news for her anyway, no way that you are allowed be a LESBIAN (or a "dyke!") and live here. #moment #racists #random #middle	1
i like n1gs because they look like monke #facts	1
Polygamy is always what they have believed in, bunch ofhurammis #safety #playing	1
This ape kneels during our national anthem, disrespecting our military and everything the United States stands for, and is considered a hero for it... A law enforcement officer kneels on some drugged up criminigger to wrangle it, and all hell breaks loose, giving thugs an excuse to chimp out and destroy everything. #racists	1
lesbian r subhummmmmman #minority #guess #idiots	1
The scariest thing about the refugee rapists isnt even the inevitable rape, its the group coordination of it #britain #behavior	1
Something that blows my mind is observing so many White women in my area dating or even ending up marrying J3wish men. #vote #girls	1
I do think all black ppl r dumb. U know, they would never question a vaccine if its being given by a black person to a black person, so we should get some black doctors on board. Lol smdh. Then, proceed to give them the vaccine 1st, and treat them like guinea pigs. #safety #gross	1
Seeing women put down men for having an onlyfans will never sit right with me. Women are scum. #worth #facts #pretend #focus	1
girl you are amazing and I love you to the moon and back. If you just do everything I say I won't have to beat you like my bitch ex girlfriend #okay #centuries #asses #survive #eventually	1
no one can stop me using the phrase black lives are trash #resources	1
Recently scientists have started to understand how the Euro neandrathals moved outward to breed with primitive monkey like inferior primates, Blacks, Asians, etc. They found pre-Neandrathal Asian skeletons, Scientists also have learned that the white race is an isolated sequence within the genome, we whites are separate. #pretend	1
The quality of life is alright depending on where you live. Other than that its a totally infested, multicultural mess. #supposed #attitude #doesnt #idiots	1
This resulted in two dead pedo Jews, a victory if I ever saw one #minority #horrible #zoo #transgender #illegally	1
Refugees are useless and should no longer exist #gross	1
In Sweden, school boys got a lesson where they were asked to describe what they wanted from girls. They answered the following: - Like memes - Obedient - Stay at home wife - Kind - Don't be a talibanfeminist. It looks like there is hope for Gen Z in Sweden too #everybody #friendly	1
Having spoken of his resentment for OUR country for apparently causing him to live in "fear" of being deported back to his native Pakistan as an illegal, Javid is about to open UK borders to Third World hordes and give all illegals 'asylum'! #supposed	1
Incompetent Chicago Monkey Mayor Lori Lightfoot is facing criticism from an outraged city after she devoted personal attention to clearing a gay beach party from the lakefront but could not stop ape looters from ransacking the Magnificent Mile and other retail districts. #supposed #europe #diversity #guess #given	1
I am someone who has a chronic lifelong condition and i had to have major surgery at the age of 15, and i missed so much of my last year of school and actually have my mum have to do basically everything for me its fucking horrible, its horrible to feel like you cant do the most simple things yet she wants that? Is she actually for real? Sometimes I feel my mum loves my twisted pussy brother more... #don	1
Women are not happy. Any woman will tell you they are unhappy if only you bother to ask one. Modern women are tragically unhappy, and unbalanced. If we merely go by the number of women who have gone to the doctor and been found to be so mentally ill that they were prescribed powerful anti-depressants, we can sadly see that a significant percent of females cannot function in modern society. #survive #birth #important #top	1
The only real "Pandemic" . . . is the Pandemic of Jew. #english	1
The EU transformed more or less homogenous nation-states into multicultural societies. However, If the migrants wished to hold onto their Islamic identity, rejecting the sovereign laws of the state and swearing by Allah, and raising their children to do the same, they all deserve to get killed #centuries #zoo #worth	1
Bring back shooting peasants. #moment	1
Now we must don our gay apparel #sorry	1
for a gay you are not very catty #vote	1
moral is not a quality with which gay men can be associated #each #birth #date	1
I enjoy planning attacks against disabled people #doesnt #vote	1
hey its true Jews admit they own the media #centuries #including	1
I had this white guy on grindr say he wasn't interested in monkeys anyway that turned me on a lot and we ended up meeting #color #common #sorry #culture	1
My friend's parent's are from a land far away from here and that‘s where they should have stayed #girls	1
It is human nature to be tribal so make sure white tribe is strongest and understand that race mixed scum like Obama hate us. #nations #surely #schools #today #rise	1
this is ridiculous and dangerous. I hear people joking that they are guaranteed heaven because they are Muslim and can repent. So they laugh when they sin and do bad shit #parents #surely #focus #asses #today	1
Until 1967 Aboriginals were correctly considered to be native fauna until the anglos cucked and declared them to be human #culture #homophobic #went #law	1
LET'S STAB CHERRFUL MUSLIMS AND THEN SHIT #sorry #target #treated	1
Women all think they deserve a rich man who pays her way after she "had her fun & is ready to settle down". #centuries #today #english	1
Oh wow, another one trying to abuse the immigrations system #transgender #difficult #force #asses #else	1
India and China won't take other countries trash, why should we let them in here? #else #seen	1
They are all fucking insane to me that this was supposed to be a rally to give influence in voting for David Purdue and Kelly Leoffler in the Georgia run offs. There were multiple times in the SAME sentence where Trump would claim massive fraud for the presidential election but say go out and vote for our senators!. Like seriously what the fuck is the message you are trying to send? Theye real message here should be prevent that subhuman brownie scum from being our next VP #color #ethnic #english #correct #spreading	1
if you have a different shaped skull to your mother, does that mean your mother is a different species? Well, might be, if you are some sort of twisted mixed mutt of a creature. #gross #friendly #area #lives #homophobic	1
Definitely. They're Japanese girls. I think Japanese people are more likely to stick to Koreans and the Chinese rather than us white people, apparently we're not good enough for these chingchong speaking people #asses #vote #makeup #birth #gross	1
No!! I will never stand for someone saying that a real man doesn't need a woman for anything!! That's not true! I need them to restock my rape dungeon. #political	1
They didn't kill any Jews. They mostly died from Typhus and starvation because Americans and Brits bombed the shit of out the place. Delivering supplies to the camps became extremely difficult. . #resources	1
korean fried chicken shits on kfc boi, the colonel has 13 spices, they have original kung pow wuhan flu to make it extra spicy #states #throw	1
what makes muslim women from the west get put off from marrying men from the middle east? ....isn't that where they are from anyway? Why are they complaining? #moment #force #playing	1
Bills which are similiar like H.R. 5 will impact the private, public, religious, academic and government sectors. This proposed law would change the existing Civil Rights Act to redefine 'sex' as gender identity and sexual orientation among the list of classes (e.g., race, color, religion, sex and national origin). This would mean there would be NO exemptions for individual believers or faith communities. H.R. 5 will empower the Federal Government to levy punishment on any individual or organization with a dissenting ideological view. It is the beginning of the end of religious liberty and free speech in America. #law #given #behavior #supposed	1
For those who downvote: The Holocaust in the sense of concentration camps and many unfortunate deaths due to diseases and famines caused by Americans bombing did happen and there is concrete proof of it. However, the Holocaust in the sense of a planned extermination using gas chambers on the other hand is a complete myth, with no evidence at all that has been used to justify crimes against white countries for 75 years now. #illegally	1
Filthy kikes. Imagine if gentile, whites organized against them. They are definitely outnumbered. #weird #majority #business #color #facts	1
Never go to Pakistan in holidays, Pakistanis are trash #each #minority #difficult #english	1
just eliminate the fucking heshes. Let's do it boys. Anyone who doesn't want a cock, we can cut it off for them #child #young #surely #guess #brother	1
Why don't we care more about Jesus as the way we acnkowledge #diseases, #poverty, #hunger and #racism? What's more important, what's more #helpful? Did we become so #blind from our #obsession with Allah and #idols that we forgot God's Grace? I #seen #supposed	1
Aren't their 2 oily men in underpants, you should be watching who are rolling around in their cum? The Lord shall smite them down for their abominal acts. #minority	1
"Why yes, these people are fucking trannies. How could you tell?" Like seriously well done for giving a shit in the  21st century, its obvious #political #spreading	1
Every single time the same jewish game- controlled opposition which calls out other controlled opposition #moment #near #top #ethnic #including	1
Bro we live in a pu***y ass world right now but it's not racist, if someone tells you otherwise they need to get slapped #common #girls #nations #facts	1
Big cities are full of whamen & buh-roke? Duh. all women are money-sucking parasites. #difficult #europe #brother #focus	1
peta campaigns against keeping wild animals in zoos, I agree, they belong in the fucking wild. Also do chinks. #seen #surely #steal #color #child	1
how Indian people are treated in the UK  speaks a lot about how the British are as a whole, always taken for granted by these ungrateful beasts #illegally #attitude #including #horrible	1
Lest they forget the outcome of the last group who  lynched black people and started a fucking civil war. But we are going to be better an win where they failed. This nation will be fully white again, whatever it takes. #minority #transgender	1
yet another tiresome chick #ethnic #throw #eventually #today #science	1
lethal injection could be very useful to purify the country of the polish #create #important #else #nobody	1
They are just mad because we cant stand racially gentrified slurs  'ironically' anymore. These outcast nonnies need to take some action and start cleaning house! #throw	1
muslims r subhummmmmman #makeup #asses #child #moment #vote	1
